event_file,label,pred,SpikeLocation,ChannelLocation
MEG0024_218,0,0.6123835,,frontal
MEG0024_111,0,0.3715052,,frontal
MEG0024_223,1,0.082696676,temporal,frontal
MEG0024_160,1,0.48039028,temporal,frontal
MEG0024_166,0,0.51249605,,frontal
MEG0024_30,0,0.4499261,,frontal
MEG0024_132,0,0.22231068,,frontal
MEG0024_143,1,0.48687455,frontal,frontal
MEG0024_221,0,0.048739992,,frontal
MEG0024_107,1,0.5701624,frontal,frontal
MEG0024_229,0,0.44304273,,frontal
MEG0024_204,1,0.14326784,temporal,frontal
MEG0024_94,1,0.39282465,temporal,frontal
MEG0024_179,1,0.5735645,temporal,frontal
MEG0024_23,1,0.111359455,temporal,frontal
MEG0024_70,1,0.6157339,temporal,frontal
MEG0024_49,1,0.54315776,temporal,frontal
MEG0024_66,1,0.703861,temporal,frontal
MEG0024_200,1,0.48699898,temporal,frontal
MEG0024_78,1,0.20379114,temporal,frontal
MEG0024_215,1,0.35572508,temporal,frontal
MEG0024_174,1,0.21241528,temporal,frontal
MEG0024_187,0,0.30534294,,frontal
MEG0024_177,0,0.71612614,,frontal
MEG0024_164,0,0.40496737,,frontal
MEG0024_193,1,0.6616046,temporal,frontal
MEG0024_211,1,0.34921604,temporal,frontal
MEG0024_93,1,0.5069199,temporal,frontal
MEG0024_44,0,0.41688815,,frontal
MEG0025_4,0,0.5547883,,frontal
MEG0025_17,0,0.45441943,,frontal
MEG0025_16,0,0.5795691,,frontal
MEG0025_2,1,0.7294745,temporal,frontal
MEG0025_18,0,0.40618807,,frontal
MEG0025_21,1,0.61702657,,frontal
MEG0025_6,0,0.33559534,,frontal
MEG0025_22,0,0.31175306,,frontal
MEG0025_5,1,0.5830043,temporal,frontal
MEG0025_3,1,0.69712174,temporal,frontal
MEG0025_20,1,0.5425705,,frontal
MEG0025_9,1,0.7760409,temporal,frontal
MEG0025_13,0,0.45277405,,frontal
MEG0025_10,1,0.65845317,temporal,frontal
MEG0025_23,0,0.6333285,,frontal
MEG0025_8,1,0.77336496,temporal,frontal
MEG0025_11,0,0.54463553,,frontal
MEG0025_1,1,0.68972397,,frontal
MEG0025_19,1,0.66873854,temporal,frontal
MEG0025_15,0,0.42962444,,frontal
MEG0025_14,1,0.28071234,frontal,frontal
MEG0025_7,1,0.49655563,,frontal
MEG0025_0,0,0.17589891,,frontal
MEG0025_12,0,0.24542171,,frontal
MEG0026_13,0,0.027006412,,frontal
MEG0026_8,1,0.49063486,temporal,frontal
MEG0026_1,0,0.20389797,,frontal
MEG0026_14,1,0.52573854,temporal,frontal
MEG0026_11,0,0.08687389,,frontal
MEG0026_5,0,0.14866959,,frontal
MEG0026_15,0,0.12473367,,frontal
MEG0026_9,0,0.04329705,,frontal
MEG0026_12,1,0.2527359,,frontal
MEG0026_4,1,0.28924647,temporal,frontal
MEG0026_10,1,0.14842762,temporal,frontal
MEG0026_6,1,0.28003705,temporal,frontal
MEG0026_3,1,0.19393146,temporal,frontal
MEG0026_2,0,0.10236028,,frontal
MEG0026_7,1,0.5075904,temporal,frontal
MEG0026_0,0,0.1988678,,frontal
MEG0032_188,0,0.26884383,,frontal
MEG0032_383,0,0.050220437,,frontal
MEG0032_329,0,0.04150288,,frontal
MEG0032_220,0,0.36909363,,frontal
MEG0032_249,0,0.14250657,,frontal
MEG0032_162,0,0.117167026,,frontal
MEG0032_56,0,0.10110269,,frontal
MEG0032_254,0,0.09798744,,frontal
MEG0032_264,0,0.046254024,,frontal
MEG0032_353,0,0.026963832,,frontal
MEG0032_198,1,0.5896059,temporal,frontal
MEG0032_221,0,0.48230392,,frontal
MEG0032_331,0,0.10157439,,frontal
MEG0032_290,0,0.2962171,,frontal
MEG0032_140,0,0.118818,,frontal
MEG0032_110,0,0.27710545,,frontal
MEG0032_74,0,0.39589208,,frontal
MEG0032_203,0,0.06397132,,frontal
MEG0032_152,0,0.1825553,,frontal
MEG0032_19,0,0.07920158,,frontal
MEG0032_58,0,0.18251444,,frontal
MEG0032_394,0,0.5104643,,frontal
MEG0032_351,0,0.19387521,,frontal
MEG0032_229,0,0.58335453,,frontal
MEG0032_28,0,0.19830725,,frontal
MEG0032_86,0,0.02965957,,frontal
MEG0032_9,0,0.4161578,,frontal
MEG0032_367,0,0.0072546448,,frontal
MEG0032_360,0,0.19637592,,frontal
MEG0032_260,0,0.21836606,,frontal
MEG0032_323,0,0.1585469,,frontal
MEG0032_121,0,0.020935018,,frontal
MEG0032_281,0,0.0040280316,,frontal
MEG0032_219,0,0.06590331,,frontal
MEG0032_16,0,0.11197915,,frontal
MEG0032_163,0,0.027314324,,frontal
MEG0032_156,0,0.025775954,,frontal
MEG0032_43,1,0.6057963,temporal,frontal
MEG0032_168,0,0.092170276,,frontal
MEG0032_176,0,0.16852893,,frontal
MEG0032_231,0,0.052320685,,frontal
MEG0032_278,0,0.51991004,,frontal
MEG0032_90,0,0.002017438,,frontal
MEG0032_72,1,0.370666,,frontal
MEG0032_282,1,0.2313582,temporal,frontal
MEG0032_277,1,0.12597889,temporal,frontal
MEG0032_341,1,0.46709615,temporal,frontal
MEG0032_171,0,0.13519466,,frontal
MEG0032_32,0,0.0843545,,frontal
MEG0032_111,0,0.02941831,,frontal
MEG0032_149,0,0.051570643,,frontal
MEG0032_200,1,0.4683719,temporal,frontal
MEG0032_107,1,0.34571397,temporal,frontal
MEG0032_129,1,0.49077436,temporal,frontal
MEG0032_301,1,0.5693717,temporal,frontal
MEG0032_192,1,0.15572861,temporal,frontal
MEG0032_15,1,0.62818784,temporal,frontal
MEG0032_126,1,0.5383411,temporal,frontal
MEG0032_88,1,0.5164169,temporal,frontal
MEG0032_39,1,0.06555049,temporal,frontal
MEG0032_322,1,0.27586222,temporal,frontal
MEG0032_158,1,0.26165766,temporal,frontal
MEG0032_318,0,0.010620016,,frontal
MEG0032_238,0,0.087369666,,frontal
MEG0032_128,0,0.04332485,,frontal
MEG0032_50,0,0.116215914,,frontal
MEG0032_239,1,0.6304318,temporal,frontal
MEG0032_197,1,0.43665868,temporal,frontal
MEG0032_257,1,0.5562908,temporal,frontal
MEG0032_97,1,0.45127222,temporal,frontal
MEG0032_295,1,0.49847746,temporal,frontal
MEG0032_327,1,0.51135033,temporal,frontal
MEG0032_268,1,0.6539743,temporal,frontal
MEG0032_376,1,0.37449458,temporal,frontal
MEG0032_165,1,0.21123707,temporal,frontal
MEG0032_10,1,0.21107762,temporal,frontal
MEG0032_321,1,0.48534343,temporal,frontal
MEG0032_359,1,0.4335299,temporal,frontal
MEG0032_377,1,0.48037127,temporal,frontal
MEG0032_70,1,0.33065,temporal,frontal
MEG0032_14,1,0.5640622,temporal,frontal
MEG0032_150,1,0.66656697,temporal,frontal
MEG0032_135,1,0.69324785,temporal,frontal
MEG0032_358,1,0.20459291,temporal,frontal
MEG0032_272,1,0.111080535,temporal,frontal
MEG0032_119,1,0.19194032,temporal,frontal
MEG0032_205,1,0.4725332,temporal,frontal
MEG0032_307,1,0.60250944,temporal,frontal
MEG0032_46,1,0.57890403,temporal,frontal
MEG0032_223,1,0.5502114,temporal,frontal
MEG0032_81,1,0.49829388,temporal,frontal
MEG0032_189,1,0.32855603,temporal,frontal
MEG0032_167,1,0.34357688,temporal,frontal
MEG0032_226,1,0.46446905,temporal,frontal
MEG0032_161,1,0.48508477,temporal,frontal
MEG0032_314,1,0.4397533,temporal,frontal
MEG0032_232,1,0.45782498,temporal,frontal
MEG0032_159,1,0.5955823,temporal,frontal
MEG0032_18,1,0.6348648,temporal,frontal
MEG0032_136,1,0.45593363,temporal,frontal
MEG0032_380,1,0.56359434,temporal,frontal
MEG0032_363,1,0.62877697,temporal,frontal
MEG0032_147,1,0.50913113,temporal,frontal
MEG0032_309,1,0.51188487,temporal,frontal
MEG0032_213,1,0.5281268,temporal,frontal
MEG0032_170,1,0.56711483,temporal,frontal
MEG0032_76,1,0.68382436,temporal,frontal
MEG0032_230,0,0.023589456,,frontal
MEG0032_234,1,0.5148289,temporal,frontal
MEG0032_328,1,0.52990234,temporal,frontal
MEG0032_306,1,0.45885906,temporal,frontal
MEG0032_288,1,0.06254997,temporal,frontal
MEG0032_173,1,0.061570562,temporal,frontal
MEG0032_139,1,0.24993794,temporal,frontal
MEG0032_326,0,0.525489,,frontal
MEG0032_237,0,0.09590602,,frontal
MEG0032_44,0,0.038198363,,frontal
MEG0032_285,1,0.61035556,temporal,frontal
MEG0032_185,1,0.60308844,temporal,frontal
MEG0032_387,1,0.3212699,temporal,frontal
MEG0032_178,1,0.52618086,,frontal
MEG0032_364,1,0.576654,temporal,frontal
MEG0032_228,0,0.38331455,,frontal
MEG0032_216,0,0.44639668,,frontal
MEG0032_392,0,0.2305045,,frontal
MEG0032_75,1,0.813605,temporal,frontal
MEG0032_3,1,0.65327156,temporal,frontal
MEG0032_386,1,0.44620228,temporal,frontal
MEG0032_84,1,0.3622167,temporal,frontal
MEG0032_388,1,0.44704196,temporal,frontal
MEG0032_38,1,0.6247708,temporal,frontal
MEG0032_248,1,0.40760913,temporal,frontal
MEG0032_137,0,0.022660544,,frontal
MEG0032_42,0,0.13832816,,frontal
MEG0032_77,0,0.3930056,,frontal
MEG0032_242,1,0.48587385,,frontal
MEG0032_144,1,0.34577516,temporal,frontal
MEG0032_382,1,0.4993338,temporal,frontal
MEG0032_1,1,0.43179867,temporal,frontal
MEG0032_54,1,0.6683435,temporal,frontal
MEG0032_300,1,0.671009,temporal,frontal
MEG0032_324,1,0.68675244,temporal,frontal
MEG0032_204,1,0.38595173,temporal,frontal
MEG0032_233,1,0.19035693,temporal,frontal
MEG0032_95,1,0.13415247,temporal,frontal
MEG0032_303,0,0.6468743,,frontal
MEG0032_67,0,0.012389705,,frontal
MEG0032_182,0,0.14585966,,frontal
MEG0032_187,0,0.10069694,,frontal
MEG0032_27,0,0.0013588268,,frontal
MEG0032_319,1,0.2887356,temporal,frontal
MEG0032_177,1,0.54818845,temporal,frontal
MEG0032_118,1,0.61474705,temporal,frontal
MEG0032_64,1,0.3990741,temporal,frontal
MEG0032_371,1,0.4396035,temporal,frontal
MEG0032_370,1,0.41562763,temporal,frontal
MEG0032_207,1,0.26303443,temporal,frontal
MEG0032_148,1,0.13186628,temporal,frontal
MEG0032_78,0,0.10996688,,frontal
MEG0032_390,0,0.22031523,,frontal
MEG0032_169,0,0.4039717,,frontal
MEG0032_22,0,0.036645915,,frontal
MEG0032_325,0,0.47187597,,frontal
MEG0032_138,0,0.13179457,,frontal
MEG0032_267,0,0.043002073,,frontal
MEG0032_160,0,0.5334094,,frontal
MEG0032_20,0,0.2895802,,frontal
MEG0032_304,1,0.47989413,temporal,frontal
MEG0032_308,1,0.52793896,temporal,frontal
MEG0032_292,1,0.55108374,temporal,frontal
MEG0032_349,0,0.03629809,,frontal
MEG0032_255,0,0.060356136,,frontal
MEG0032_202,0,0.1922177,,frontal
MEG0032_332,0,0.1739228,,frontal
MEG0032_174,0,0.13943313,,frontal
MEG0032_335,0,0.3790734,,frontal
MEG0032_102,0,0.37433308,,frontal
MEG0032_354,0,0.149682,,frontal
MEG0032_73,0,0.05377689,,frontal
MEG0032_4,0,0.15028112,,frontal
MEG0032_87,0,0.3156995,,frontal
MEG0032_362,0,0.13735627,,frontal
MEG0032_127,1,0.59434277,temporal,frontal
MEG0032_29,1,0.57531315,temporal,frontal
MEG0032_25,1,0.5358932,temporal,frontal
MEG0032_215,1,0.6366969,temporal,frontal
MEG0032_40,1,0.5538762,temporal,frontal
MEG0032_61,1,0.61942905,temporal,frontal
MEG0032_333,1,0.6282296,temporal,frontal
MEG0032_49,1,0.40271422,temporal,frontal
MEG0032_355,1,0.20963782,temporal,frontal
MEG0032_284,1,0.25390553,temporal,frontal
MEG0032_378,0,0.45004603,,frontal
MEG0032_279,0,0.83808774,,frontal
MEG0032_241,0,0.35051706,,frontal
MEG0032_51,0,0.026130911,,frontal
MEG0032_115,0,0.4898703,,frontal
MEG0032_262,0,0.26619944,,frontal
MEG0032_96,0,0.043563392,,frontal
MEG0032_316,0,0.15229282,,frontal
MEG0032_196,0,0.26360133,,frontal
MEG0032_261,0,0.44629493,,frontal
MEG0032_68,0,0.23875776,,frontal
MEG0032_123,0,0.20564894,,frontal
MEG0032_71,0,0.5362152,,frontal
MEG0032_194,0,0.22760199,,frontal
MEG0032_336,0,0.23105466,,frontal
MEG0032_384,0,0.06605651,,frontal
MEG0032_210,1,0.68351465,temporal,frontal
MEG0032_345,1,0.29824653,temporal,frontal
MEG0032_218,0,0.10473087,,frontal
MEG0032_175,0,0.26665998,,frontal
MEG0032_258,0,0.40598968,,frontal
MEG0032_106,0,0.043409836,,frontal
MEG0032_184,0,0.07864421,,frontal
MEG0032_104,0,0.059556246,,frontal
MEG0032_26,0,0.03346002,,frontal
MEG0032_180,1,0.5363284,temporal,frontal
MEG0032_302,1,0.48552012,temporal,frontal
MEG0032_113,1,0.5277439,temporal,frontal
MEG0032_195,0,0.02392868,,frontal
MEG0032_346,0,0.22397466,,frontal
MEG0032_317,0,0.16201466,,frontal
MEG0032_146,0,0.0038945763,,frontal
MEG0032_337,0,0.13115995,,frontal
MEG0032_55,0,0.24399664,,frontal
MEG0032_334,0,0.062701635,,frontal
MEG0032_283,0,0.12064084,,frontal
MEG0032_368,0,0.0941334,,frontal
MEG0032_222,0,0.5505992,,frontal
MEG0032_373,0,0.12868981,,frontal
MEG0032_338,0,0.19915834,,frontal
MEG0032_305,1,0.48142675,temporal,frontal
MEG0032_212,0,0.036938213,,frontal
MEG0032_343,0,0.011567572,,frontal
MEG0032_34,0,0.00475351,,frontal
MEG0032_99,1,0.563236,temporal,frontal
MEG0032_269,1,0.39874548,,frontal
MEG0032_13,1,0.3553595,,frontal
MEG0032_259,1,0.589749,temporal,frontal
MEG0032_374,1,0.67864096,,frontal
MEG0032_385,1,0.6335265,temporal,frontal
MEG0032_109,1,0.6500213,temporal,frontal
MEG0032_12,1,0.21554022,temporal,frontal
MEG0032_296,1,0.6179642,temporal,frontal
MEG0032_134,1,0.5933798,,frontal
MEG0032_53,1,0.62059706,,frontal
MEG0032_166,1,0.59855986,temporal,frontal
MEG0032_214,1,0.47247434,temporal,frontal
MEG0032_265,0,0.2687492,,frontal
MEG0032_105,1,0.6492089,temporal,frontal
MEG0032_315,1,0.43362144,temporal,frontal
MEG0032_145,0,0.080491036,,frontal
MEG0032_286,0,0.14430271,,frontal
MEG0032_83,0,0.3792574,,frontal
MEG0032_252,0,0.2361379,,frontal
MEG0032_45,0,0.33167717,,frontal
MEG0032_63,0,0.12997241,,frontal
MEG0032_79,0,0.3473661,,frontal
MEG0032_142,1,0.6536332,temporal,frontal
MEG0032_275,1,0.60581636,temporal,frontal
MEG0032_389,1,0.5920452,,frontal
MEG0032_80,1,0.70632476,temporal,frontal
MEG0032_108,1,0.49619746,temporal,frontal
MEG0032_247,1,0.5058505,temporal,frontal
MEG0032_131,1,0.47264034,temporal,frontal
MEG0032_313,1,0.2559539,temporal,frontal
MEG0032_372,1,0.32047877,temporal,frontal
MEG0032_340,1,0.6931454,temporal,frontal
MEG0032_350,1,0.54912704,temporal,frontal
MEG0032_244,1,0.2545996,temporal,frontal
MEG0032_52,1,0.38016835,temporal,frontal
MEG0032_57,1,0.5562505,temporal,frontal
MEG0032_339,0,0.057413667,,frontal
MEG0032_132,0,0.10956594,,frontal
MEG0032_361,0,0.13748387,,frontal
MEG0032_23,0,0.5579762,,frontal
MEG0032_352,0,0.01074959,,frontal
MEG0032_393,0,0.008727681,,frontal
MEG0032_186,0,0.1743463,,frontal
MEG0032_122,0,0.1298484,,frontal
MEG0032_98,0,0.28649879,,frontal
MEG0032_103,0,0.08230785,,frontal
MEG0032_30,0,0.36977354,,frontal
MEG0032_293,0,0.4265725,,frontal
MEG0032_7,0,0.16264004,,frontal
MEG0032_155,0,0.18697658,,frontal
MEG0032_366,0,0.5744164,,frontal
MEG0032_298,0,0.009904009,,frontal
MEG0032_94,0,0.021395259,,frontal
MEG0032_11,1,0.5591355,temporal,frontal
MEG0032_344,0,0.03165159,,frontal
MEG0032_112,0,0.33545312,,frontal
MEG0032_235,0,0.07442443,,frontal
MEG0032_199,0,0.1420383,,frontal
MEG0032_181,1,0.40401664,,frontal
MEG0032_89,1,0.14305538,temporal,frontal
MEG0032_246,1,0.2246148,temporal,frontal
MEG0032_130,1,0.053883,temporal,frontal
MEG0032_41,1,0.11801419,temporal,frontal
MEG0032_297,1,0.18731414,temporal,frontal
MEG0032_164,1,0.29296613,temporal,frontal
MEG0032_143,1,0.24603057,temporal,frontal
MEG0032_312,1,0.38760877,temporal,frontal
MEG0032_209,1,0.42097884,temporal,frontal
MEG0032_236,1,0.5860365,temporal,frontal
MEG0032_125,1,0.3601734,temporal,frontal
MEG0032_92,1,0.0652094,temporal,frontal
MEG0032_153,1,0.5652032,temporal,frontal
MEG0032_31,1,0.30304974,temporal,frontal
MEG0032_245,0,0.11507259,,frontal
MEG0032_69,0,0.24127182,,frontal
MEG0032_225,0,0.3937749,,frontal
MEG0032_117,0,0.6974816,,frontal
MEG0032_211,1,0.6523968,temporal,frontal
MEG0032_263,0,0.15320374,,frontal
MEG0032_365,0,0.778512,,frontal
MEG0032_157,0,0.043495446,,frontal
MEG0032_276,0,0.32491833,,frontal
MEG0032_395,0,0.37473282,,frontal
MEG0032_2,0,0.11205788,,frontal
MEG0032_271,0,0.16365679,,frontal
MEG0032_369,0,0.40456912,,frontal
MEG0032_270,0,0.69806373,,frontal
MEG0032_93,0,0.02377435,,frontal
MEG0032_0,0,0.45854002,,frontal
MEG0032_6,0,0.33855826,,frontal
MEG0032_243,1,0.59516597,temporal,frontal
MEG0032_310,1,0.5324581,temporal,frontal
MEG0032_217,1,0.43114328,temporal,frontal
MEG0032_289,1,0.2616713,temporal,frontal
MEG0032_37,1,0.5728938,temporal,frontal
MEG0032_256,1,0.39834034,temporal,frontal
MEG0032_291,1,0.531939,temporal,frontal
MEG0032_154,1,0.5828572,temporal,frontal
MEG0032_141,1,0.39259025,temporal,frontal
MEG0032_21,1,0.44174027,temporal,frontal
MEG0032_356,1,0.61153316,temporal,frontal
MEG0032_101,1,0.3377798,temporal,frontal
MEG0032_35,1,0.4590511,temporal,frontal
MEG0032_36,1,0.52462053,temporal,frontal
MEG0032_82,1,0.5058963,temporal,frontal
MEG0032_206,1,0.35490805,temporal,frontal
MEG0032_191,0,0.5028652,,frontal
MEG0032_280,0,0.1850438,,frontal
MEG0032_320,0,0.1751691,,frontal
MEG0032_379,0,0.1760184,,frontal
MEG0032_193,0,0.20843707,,frontal
MEG0032_124,0,0.48068044,,frontal
MEG0032_24,0,0.10731398,,frontal
MEG0032_183,0,0.10249294,,frontal
MEG0032_48,0,0.03697694,,frontal
MEG0032_60,1,0.60184664,temporal,frontal
MEG0032_299,1,0.6878687,temporal,frontal
MEG0032_120,1,0.58673936,temporal,frontal
MEG0032_240,1,0.1067205,,frontal
MEG0032_62,1,0.6929909,,frontal
MEG0032_65,1,0.6212152,,frontal
MEG0032_201,1,0.6447657,,frontal
MEG0032_85,1,0.44359422,temporal,frontal
MEG0032_8,1,0.49925244,temporal,frontal
MEG0032_381,1,0.23663557,temporal,frontal
MEG0032_59,1,0.41161576,temporal,frontal
MEG0032_5,1,0.38905236,temporal,frontal
MEG0032_250,0,0.4616333,,frontal
MEG0032_133,0,0.5170825,,frontal
MEG0032_347,0,0.55536205,,frontal
MEG0032_253,0,0.14168736,,frontal
MEG0032_273,0,0.18126336,,frontal
MEG0032_294,0,0.24191919,,frontal
MEG0032_342,0,0.8365709,,frontal
MEG0032_251,0,0.6769949,,frontal
MEG0032_224,0,0.45955995,,frontal
MEG0032_375,0,0.47560176,,frontal
MEG0032_274,1,0.5245089,temporal,frontal
MEG0032_33,1,0.5722195,temporal,frontal
MEG0032_311,1,0.44296262,temporal,frontal
MEG0032_287,1,0.7125956,temporal,frontal
MEG0032_357,1,0.7026523,temporal,frontal
MEG0032_151,1,0.4517378,temporal,frontal
MEG0032_190,0,0.5783334,,frontal
MEG0032_179,0,0.47231165,,frontal
MEG0032_208,0,0.5017582,,frontal
MEG0032_330,0,0.26229104,,frontal
MEG0032_47,0,0.18084104,,frontal
MEG0032_348,0,0.4900355,,frontal
MEG0032_100,0,0.04888616,,frontal
MEG0032_116,1,0.3947545,temporal,frontal
MEG0032_172,1,0.3688637,temporal,frontal
MEG0032_266,1,0.0947113,temporal,frontal
MEG0032_91,1,0.41452417,temporal,frontal
MEG0032_17,1,0.31326774,temporal,frontal
MEG0032_391,0,0.40785563,,frontal
MEG0032_227,0,0.1765051,,frontal
MEG0032_114,0,0.29203376,,frontal
MEG0032_66,0,0.28181502,,frontal
MESC0007_2,0,0.20354998,,frontal
MESC0007_0,1,0.46530485,temporal,frontal
MESC0007_3,1,0.4286366,temporal,frontal
MESC0007_1,0,0.5389573,,frontal
MESC0013_1,0,0.7261027,,frontal
MESC0013_6,1,0.70960295,occipital,frontal
MESC0013_0,0,0.56659514,,frontal
MESC0013_7,0,0.34858826,,frontal
MESC0013_2,1,0.6722406,temporal,frontal
MESC0013_3,1,0.11863322,temporal,frontal
MESC0013_5,0,0.51655155,,frontal
MESC0013_4,1,0.38319242,temporal,frontal
MGH0002_1,0,0.21571808,,frontal
MGH0002_3,0,0.41664627,,frontal
MGH0002_0,1,0.66698366,,frontal
MGH0002_2,1,0.44463754,,frontal
MUSC0004_3,1,0.18597041,temporal,frontal
MUSC0004_1,1,0.38349408,temporal,frontal
MUSC0004_0,0,0.056056753,,frontal
MUSC0004_2,0,0.1250647,,frontal
NYU0014_48,0,0.11274796,,frontal
NYU0014_5,0,0.24306749,,frontal
NYU0014_34,1,0.047520112,temporal,frontal
NYU0014_30,1,0.46765718,temporal,frontal
NYU0014_27,1,0.52085835,temporal,frontal
NYU0014_16,0,0.31400374,,frontal
NYU0014_59,1,0.5081806,temporal,frontal
NYU0014_10,1,0.40169844,frontal,frontal
NYU0014_66,0,0.22389854,,frontal
NYU0014_49,1,0.4222009,frontal,frontal
NYU0014_51,0,0.69423634,,frontal
NYU0014_60,1,0.58977824,,frontal
NYU0014_33,1,0.41376042,frontal,frontal
NYU0014_19,1,0.12956984,,frontal
NYU0014_53,1,0.41856235,temporal,frontal
NYU0014_68,1,0.26260176,,frontal
NYU0014_43,1,0.19987063,temporal,frontal
NYU0014_39,0,0.059257638,,frontal
NYU0014_45,0,0.42779934,,frontal
NYU0014_17,0,0.62969357,,frontal
NYU0014_36,0,0.19789992,,frontal
NYU0014_40,0,0.22179486,,frontal
NYU0014_22,0,0.2907188,,frontal
NYU0014_31,1,0.36236486,temporal,frontal
NYU0014_11,1,0.6360787,,frontal
NYU0014_3,1,0.7234765,temporal,frontal
NYU0014_35,1,0.14637674,frontal,frontal
NYU0014_26,0,0.116362475,,frontal
NYU0014_24,0,0.5305218,,frontal
NYU0014_42,1,0.5422217,frontal,frontal
NYU0014_64,1,0.71730405,frontal,frontal
NYU0014_32,0,0.010348991,,frontal
NYU0014_7,0,0.51577854,,frontal
NYU0014_69,0,0.37646604,,frontal
NYU0014_46,0,0.48956144,,frontal
NYU0014_57,0,0.4965112,,frontal
NYU0014_13,0,0.46382582,,frontal
NYU0014_47,0,0.08149741,,frontal
NYU0014_6,0,0.5999069,,frontal
NYU0014_56,1,0.7311417,temporal,frontal
NYU0014_44,1,0.5184015,,frontal
NYU0014_4,1,0.75576985,temporal,frontal
NYU0014_58,1,0.5816628,temporal,frontal
NYU0014_20,1,0.62314856,frontal,frontal
NYU0014_0,1,0.14057496,,frontal
NYU0014_61,0,0.3890402,,frontal
NYU0014_54,0,0.070473164,,frontal
NYU0014_55,1,0.24752387,,frontal
NYU0014_52,1,0.10303712,,frontal
NYU0014_63,1,0.3842574,,frontal
NYU0014_50,1,0.6680976,,frontal
NYU0014_15,1,0.4821036,frontal,frontal
NYU0014_14,1,0.14022925,frontal,frontal
NYU0014_37,0,0.36730945,,frontal
NYU0014_2,1,0.66413605,,frontal
NYU0014_21,0,0.4830151,,frontal
NYU0014_12,0,0.038028404,,frontal
NYU0014_23,0,0.2510772,,frontal
NYU0014_38,1,0.46674624,,frontal
NYU0014_41,1,0.6516802,,frontal
NYU0014_1,0,0.4249902,,frontal
NYU0014_18,0,0.19328053,,frontal
NYU0014_29,0,0.17166048,,frontal
NYU0014_65,1,0.34660748,temporal,frontal
NYU0014_62,0,0.58223414,,frontal
NYU0014_8,0,0.51625365,,frontal
NYU0014_9,0,0.2666132,,frontal
NYU0014_70,0,0.74846417,,frontal
NYU0014_71,0,0.0026392632,,frontal
NYU0014_67,0,0.626019,,frontal
NYU0014_28,1,0.7774398,temporal,frontal
NYU0014_25,1,0.46109647,temporal,frontal
NYU0032_16,0,0.2796648,,frontal
NYU0032_25,0,0.5648043,,frontal
NYU0032_35,0,0.16034664,,frontal
NYU0032_42,1,0.12577298,temporal,frontal
NYU0032_30,1,0.4558053,temporal,frontal
NYU0032_19,0,0.10309916,,frontal
NYU0032_22,1,0.3891125,,frontal
NYU0032_40,0,0.6689921,,frontal
NYU0032_29,0,0.07634932,,frontal
NYU0032_34,1,0.7032742,,frontal
NYU0032_21,1,0.08630559,temporal,frontal
NYU0032_31,1,0.22461687,temporal,frontal
NYU0032_49,0,0.27699962,,frontal
NYU0032_41,1,0.6550607,temporal,frontal
NYU0032_37,1,0.52760446,temporal,frontal
NYU0032_9,0,0.6905893,,frontal
NYU0032_2,0,0.4538291,,frontal
NYU0032_48,0,0.67771953,,frontal
NYU0032_27,1,0.24983396,temporal,frontal
NYU0032_33,0,0.5178217,,frontal
NYU0032_51,0,0.6168504,,frontal
NYU0032_26,1,0.7270845,temporal,frontal
NYU0032_38,0,0.51459974,,frontal
NYU0032_12,1,0.56488067,temporal,frontal
NYU0032_3,1,0.26053616,temporal,frontal
NYU0032_39,1,0.5352299,temporal,frontal
NYU0032_18,1,0.60471576,temporal,frontal
NYU0032_44,0,0.22938627,,frontal
NYU0032_11,0,0.7188413,,frontal
NYU0032_1,1,0.60069734,temporal,frontal
NYU0032_20,1,0.4876161,temporal,frontal
NYU0032_32,1,0.63222003,temporal,frontal
NYU0032_0,0,0.53301704,,frontal
NYU0032_4,0,0.7022906,,frontal
NYU0032_5,0,0.12547669,,frontal
NYU0032_47,1,0.6539915,,frontal
NYU0032_24,1,0.6336417,temporal,frontal
NYU0032_45,1,0.54944056,temporal,frontal
NYU0032_36,1,0.72776896,temporal,frontal
NYU0032_46,1,0.35523015,temporal,frontal
NYU0032_13,0,0.13051946,,frontal
NYU0032_7,1,0.36921984,temporal,frontal
NYU0032_14,0,0.39129934,,frontal
NYU0032_43,0,0.6858733,,frontal
NYU0032_50,0,0.62815434,,frontal
NYU0032_28,0,0.41023794,,frontal
NYU0032_17,1,0.29706267,temporal,frontal
NYU0032_10,0,0.29124755,,frontal
NYU0032_8,0,0.20252238,,frontal
NYU0032_6,1,0.6735736,temporal,frontal
NYU0032_23,1,0.113157645,temporal,frontal
NYU0032_15,0,0.003939948,,frontal
NYU0041_0,1,0.04978302,frontal,frontal
NYU0041_25,1,0.13169609,frontal,frontal
